,id,x_val,y_val,symbol,name
2898,170589,0.6623647322299316,0.6827180692488821,GPHA2,glycoprotein hormone alpha 2
93,100188776,0.7945442714709251,0.8252290265823734,,
4404,2517,0.2612334641918424,0.7227982355673311,FUCA1,"fucosidase, alpha-L- 1, tissue"
14243,8455,0.7224432086781549,0.7810402151094055,ATRN,attractin
746,10694,0.5683373548139318,0.892073263472942,CCT8,chaperonin containing TCP1 subunit 8
5483,284695,0.8189557087547593,0.9028576538392897,ZNF326,zinc finger protein 326
14777,8799,0.8589116210769817,0.710162328562504,PEX11B,peroxisomal biogenesis factor 11 beta
13191,79794,0.9668741840058805,0.20472149288599337,C12orf49,chromosome 12 open reading frame 49
10080,5645,0.7627785990766839,0.8101482013329739,PRSS2,"protease, serine 2"
13731,826,0.7840511471637066,0.8637475557950471,CAPNS1,calpain small subunit 1
11469,64400,0.7471093201704518,0.8394987379959408,AKTIP,AKT interacting protein
1011,11068,0.030278577256436144,0.6820409894401694,CYB561D2,cytochrome b561 family member D2
4503,2556,0.5061618212986307,0.8577594660051179,GABRA3,gamma-aminobutyric acid type A receptor alpha3 subunit
2228,144699,0.7357428394533811,0.8248993447618599,FBXL14,F-box and leucine rich repeat protein 14
362,10242,0.0011214445976001253,0.676222221055853,KCNMB2,potassium calcium-activated channel subfamily M regulatory beta subunit 2
9672,55576,0.6270519501750494,0.827866343153404,STAB2,stabilin 2
11316,6401,0.7058470718969447,0.7308908272952147,SELE,selectin E
7831,4815,0.1967293374685401,0.6336161326306413,NINJ2,ninjurin 2
13313,79977,0.036814310514132906,0.6916649288553616,GRHL2,grainyhead like transcription factor 2
14724,8727,0.6817540291015685,0.6824376121167645,CTNNAL1,catenin alpha like 1
13655,817,0.7513916959060707,0.8459300685941921,CAMK2D,calcium/calmodulin dependent protein kinase II delta
7640,4594,0.7762587354787202,0.8810768090881642,MUT,methylmalonyl-CoA mutase
10601,57657,0.9851668220169965,0.0023909357756894418,HCN3,hyperpolarization activated cyclic nucleotide gated potassium channel 3
14907,8968,0.7373524686246641,0.8096806646905712,HIST1H3F,histone cluster 1 H3 family member f
9817,55749,0.8283871122853855,0.9480751059922444,CCAR1,cell division cycle and apoptosis regulator 1
10437,57446,0.8472209014080971,0.13639074986951769,NDRG3,NDRG family member 3
9886,55827,0.772778966055368,0.8462196033948535,DCAF6,DDB1 and CUL4 associated factor 6
3310,203569,0.7893576206028902,0.9059488985912734,PAGE2,PAGE family member 2
14354,84830,0.5058571092759995,0.8070530026504976,ADTRP,androgen dependent TFPI regulating protein
4756,26020,0.6042919639755164,0.5587079876521454,LRP10,LDL receptor related protein 10
3340,2057,0.7643687470127419,0.8063756115444526,EPOR,erythropoietin receptor
12384,7172,0.0011214445976001253,0.676222221055853,TPMT,thiopurine S-methyltransferase
4811,26099,0.9734838835318739,0.27873637061957773,SZRD1,SUZ RNA binding domain containing 1
12880,78998,0.7287126127302093,0.7874791348421863,RHPN1-AS1,RHPN1 antisense RNA 1 (head to head)
2956,1757,0.8837817505387894,0.673714093148156,SARDH,sarcosine dehydrogenase
6850,384,0.4242336724970042,0.7704236170987425,ARG2,arginase 2
3736,22908,0.788737622415188,0.8589080716456926,SACM1L,SAC1 like phosphatidylinositide phosphatase
15986,9858,0.8427652203088539,0.896744921628963,PPP1R26,protein phosphatase 1 regulatory subunit 26
300,10178,0.5630565935620924,0.8023014510557839,TENM1,teneurin transmembrane protein 1
13007,79339,0.8197239937071291,0.9074812775196064,OR51B4,olfactory receptor family 51 subfamily B member 4
5238,27341,0.7761726535516498,0.8525581783261824,RRP7A,ribosomal RNA processing 7 homolog A
7234,405754,0.0011214445976001253,0.676222221055853,ERVFRD-1,"endogenous retrovirus group FRD member 1, envelope"
4519,2561,0.6004625042896701,0.5935934566146204,,
15128,9098,0.185444149126247,0.6000045994940565,USP6,ubiquitin specific peptidase 6
11966,6690,0.5377650375251372,0.8606273977277298,SPINK1,"serine peptidase inhibitor, Kazal type 1"
13220,79833,0.857703483526649,0.2858394512460488,GEMIN6,gem nuclear organelle associated protein 6
6843,3832,0.8894874759584672,0.5909900442617391,KIF11,kinesin family member 11
13732,8260,0.80549736125855,0.8977198102599799,NAA10,"N(alpha)-acetyltransferase 10, NatA catalytic subunit"
7193,4023,0.293529234125756,0.7511946987914714,LPL,lipoprotein lipase
12808,7763,0.23963021096576353,0.7854916362029345,ZFAND5,zinc finger AN1-type containing 5
14678,8673,0.7406857783119231,0.7829017431158922,VAMP8,vesicle associated membrane protein 8
5919,3003,0.7222159690653487,0.7779177203276035,GZMK,granzyme K
9858,55793,0.8645730006964779,0.6685657602413032,MINDY1,MINDY lysine 48 deubiquitinase 1
11471,64403,0.8372814965473161,0.8939613276708878,CDH24,cadherin 24
14606,858,0.7255885498054256,0.7641857081022893,CAV2,caveolin 2
13663,81789,0.6909957832685064,0.7265885357688366,TIGD6,tigger transposable element derived 6
4804,26090,0.887322648725705,0.5952786072393196,ABHD12,abhydrolase domain containing 12
3883,23099,0.8367230017411728,0.24890208343748205,ZBTB43,zinc finger and BTB domain containing 43
6867,3858,0.8890467863862731,0.5432524086989313,KRT10,keratin 10
10991,60492,0.7195613914773799,0.7727199322967174,CCDC90B,coiled-coil domain containing 90B
10277,5706,0.8480021165320201,0.9726629957081885,PSMC6,"proteasome 26S subunit, ATPase 6"
14928,89845,0.6227441205292822,0.8407894367956712,ABCC10,ATP binding cassette subfamily C member 10
8791,5338,0.7828503875196293,0.874062912563483,PLD2,phospholipase D2
15491,9341,0.2739905667484378,0.6475767563194611,VAMP3,vesicle associated membrane protein 3
799,10777,0.8776257159791909,0.7726644526416007,ARPP21,cAMP regulated phosphoprotein 21
9685,55599,0.17230400937403365,0.6297455202865194,RNPC3,"RNA binding region (RNP1, RRM) containing 3"
4109,23368,0.8061261963579974,0.8598862619707396,PPP1R13B,protein phosphatase 1 regulatory subunit 13B
62,100131971,0.7661764920113971,0.8476201539875606,RPS26P54,ribosomal protein S26 pseudogene 54
9218,5493,0.7779737077886298,0.8907515650612552,PPL,periplakin
9199,54905,0.8238752509812204,0.9304689226451143,CYP2W1,cytochrome P450 family 2 subfamily W member 1
977,11022,0.6905432793764252,0.686440629245881,TDRKH,tudor and KH domain containing
3729,22900,0.8418215650348666,0.2692820487543814,CARD8,caspase recruitment domain family member 8
12656,7464,0.749823362357851,0.7638602927883524,CORO2A,coronin 2A
3191,200030,0.8352852130023811,0.9448931027771942,NBPF11,NBPF member 11
14165,84333,0.7838439931943497,0.8019064136175278,PCGF5,polycomb group ring finger 5
3400,2132,0.7134793130580541,0.7658697684896199,EXT2,exostosin glycosyltransferase 2
14433,84947,0.15367187742678634,0.7302984928058105,SERAC1,serine active site containing 1
4317,23673,0.8661384174515374,0.3936029560060596,STX12,syntaxin 12
9258,54971,0.7910968323468102,0.867219678487061,BANP,BTG3 associated nuclear protein
13324,79993,0.8313961912569738,0.9270659321801293,ELOVL7,ELOVL fatty acid elongase 7
15105,90835,0.5623515862067844,0.8662691641148468,CCDC189,coiled-coil domain containing 189
11781,653333,0.7410563265652365,0.7995691586683961,FAM86B2,family with sequence similarity 86 member B2
9313,55032,0.8700738832671224,0.5346048363269715,SLC35A5,solute carrier family 35 member A5
14756,8774,0.4134635589063476,0.24425681993803322,NAPG,NSF attachment protein gamma
14450,84968,0.8082587162703284,0.9511027335728609,PNMA6A,paraneoplastic Ma antigen family member 6A
14818,8844,0.7475921837287552,0.8085824172171725,KSR1,kinase suppressor of ras 1
3621,225,0.9112646579446176,0.8822918169897359,ABCD2,ATP binding cassette subfamily D member 2
6780,376497,0.807169688075066,0.9388355222880133,SLC27A1,solute carrier family 27 member 1
14512,8531,0.8735438171518956,0.5675690339251453,YBX3,Y-box binding protein 3
167,10051,0.8354091195020646,0.9387221353658547,SMC4,structural maintenance of chromosomes 4
14305,84696,0.7189518359108573,0.7453761582566094,ABHD1,abhydrolase domain containing 1
3508,220869,0.7973880934735702,0.8961605932409125,CBWD5,COBW domain containing 5
15969,9837,0.5595839195220198,0.8938644087700939,GINS1,GINS complex subunit 1
5635,2894,0.2347209583189332,0.6523583962291889,GRID1,glutamate ionotropic receptor delta type subunit 1
2992,1803,0.8566543342001871,0.6471984621467399,DPP4,dipeptidyl peptidase 4
4687,25927,0.6435042896800556,0.8630771363799995,CNRIP1,cannabinoid receptor interacting protein 1
7481,4350,0.3811433312607548,0.7807378825279759,MPG,N-methylpurine DNA glycosylase
11211,6334,0.8122215984778125,0.9136712522136574,SCN8A,sodium voltage-gated channel alpha subunit 8
15070,90624,0.09319077446888037,0.5868046273840132,LYRM7,LYR motif containing 7
9114,54802,0.4372348804230538,0.8316191921636328,TRIT1,tRNA isopentenyltransferase 1
11453,643752,0.881055045345803,0.729058907356591,,
7152,400926,0.6225803346266382,0.5756287347320029,,
5810,2983,0.19653717266239012,0.6692815181342818,GUCY1B3,guanylate cyclase 1 soluble subunit beta
12597,7379,0.7189827958719917,0.7454285939703323,UPK2,uroplakin 2
8402,51389,0.8622343139569986,0.7216815518034303,RWDD1,RWD domain containing 1
8921,5439,0.8712281113744134,0.400102098316811,POLR2J,RNA polymerase II subunit J
11754,65260,0.851781523209004,0.7124652579864336,COA7,cytochrome c oxidase assembly factor 7 (putative)
7305,4121,0.8443540624973885,0.34371053494131243,MAN1A1,mannosidase alpha class 1A member 1
14841,8872,0.7515918538735568,0.7612147335886357,CDC123,cell division cycle 123
11166,6278,0.7881196932908684,0.8800368140562074,S100A7,S100 calcium binding protein A7
7690,4651,0.7752730073107742,0.8012681686563721,MYO10,myosin X
15954,9820,0.6801096025138182,0.7014926006045092,CUL7,cullin 7
12353,7137,0.6617707829712529,0.7002054610662634,TNNI3,"troponin I3, cardiac type"
4466,254428,0.9808074124367712,0.019440065956836547,SLC41A1,solute carrier family 41 member 1
3226,2010,0.8550985500222313,0.9238198277695595,EMD,emerin
4426,253461,0.7078629906178765,0.7920406338248139,ZBTB38,zinc finger and BTB domain containing 38
3971,23200,0.38629172365733366,0.17527756600321986,ATP11B,ATPase phospholipid transporting 11B (putative)
9496,55249,0.7451653738006894,0.800005027237408,YY1AP1,YY1 associated protein 1
993,11045,0.7279520254782608,0.7752507849890099,UPK1A,uroplakin 1A
7207,4037,0.37318327445606486,0.7406317233313354,LRP3,LDL receptor related protein 3
47,100130302,0.8797424630972862,0.7711108424223432,SUPT20HL1,SUPT20H like 1
3392,2121,0.6733941636450113,0.8716747590132693,EVC,EvC ciliary complex subunit 1
15542,9388,0.7999830574024223,0.9121997618221176,LIPG,"lipase G, endothelial type"
477,10384,0.4810521707247954,0.38186588814650974,BTN3A3,butyrophilin subfamily 3 member A3
5327,2820,0.798614137857683,0.8934850496323749,GPD2,glycerol-3-phosphate dehydrogenase 2
15734,9577,0.8181318753786284,0.8939951670334101,BABAM2,BRISC and BRCA1 A complex member 2
15293,91966,0.6225803346266382,0.5756287347320029,CXorf40A,chromosome X open reading frame 40A
6402,344558,0.6751312683199266,0.6864551061801074,SH3RF3,SH3 domain containing ring finger 3
550,10465,0.8079828705521183,0.9063631752846513,PPIH,peptidylprolyl isomerase H
8747,5304,0.7417357483362707,0.8375401402334648,PIP,prolactin induced protein
2911,171023,0.30908056305249954,0.7292210473347365,ASXL1,"additional sex combs like 1, transcriptional regulator"
10655,57730,0.791598248535436,0.9199809948027314,ANKRD36B,ankyrin repeat domain 36B
10021,5616,0.6893166698707289,0.8931162429647546,PRKY,"protein kinase, Y-linked, pseudogene"
13171,7976,0.7238413958239005,0.7411027299610567,FZD3,frizzled class receptor 3
1133,11217,0.7613183911691709,0.8086207340197576,AKAP2,A-kinase anchoring protein 2
2446,150726,0.763293005965562,0.8631332944091602,FBXO41,F-box protein 41
11296,63946,0.9173168707430935,0.5231102408814934,DMRTC2,DMRT like family C2
4284,23613,0.765377755888859,0.7826153966318622,ZMYND8,zinc finger MYND-type containing 8
11140,6238,0.834508520277114,0.9364667799193426,RRBP1,ribosome binding protein 1
9696,55611,0.8379848847192806,0.9271707121067871,OTUB1,"OTU deubiquitinase, ubiquitin aldehyde binding 1"
3777,2298,0.6658415526663894,0.6965215976617097,FOXD4,forkhead box D4
13355,80086,0.7947211087414656,0.9034581859290006,TUBA4B,tubulin alpha 4b
314,10196,0.8316591693141316,0.9258502114983227,PRMT3,protein arginine methyltransferase 3
3465,219738,0.7868932624570101,0.7858898648101463,C10orf35,chromosome 10 open reading frame 35
15472,93233,0.6788244170010187,0.7058944181489369,CCDC114,coiled-coil domain containing 114
13874,83693,0.8961217367014465,0.8770635923006891,HSDL1,hydroxysteroid dehydrogenase like 1
13045,79585,0.8094748306610707,0.9229447960639136,CORO7,coronin 7
7548,441478,0.7727069291961335,0.8968159378362688,NRARP,NOTCH regulated ankyrin repeat protein
2712,161514,0.0011214445976001253,0.676222221055853,TBC1D21,TBC1 domain family member 21
2631,158234,0.6761091491467653,0.7219086667696971,TRMT10B,tRNA methyltransferase 10B
10093,5654,0.6763307209222741,0.6681570424908655,HTRA1,HtrA serine peptidase 1
2319,147407,0.7119177580931542,0.6810718705851413,SLC25A52,solute carrier family 25 member 52
3538,221302,0.6455770594985979,0.8799620295982052,ZUFSP,zinc finger with UFM1 specific peptidase domain
9848,55783,0.48772609232392156,0.3802784446045922,CMTR2,cap methyltransferase 2
12517,7296,0.9179777657309763,0.50321883099858,TXNRD1,thioredoxin reductase 1
6506,353116,0.8423763163061541,0.902361569458492,RILPL1,Rab interacting lysosomal protein like 1
2570,1545,0.5143780292404877,0.8472659684002638,CYP1B1,cytochrome P450 family 1 subfamily B member 1
14463,84988,0.7150618269616283,0.7464342751877404,PPP1R16A,protein phosphatase 1 regulatory subunit 16A
5110,2709,0.7003964260948982,0.6970784871636438,GJB5,gap junction protein beta 5
7814,4796,0.8451968087437719,0.9486288080615064,TONSL,"tonsoku like, DNA repair protein"
1447,116461,0.612095846143024,0.8756439264265405,TSEN15,tRNA splicing endonuclease subunit 15
6883,386684,0.5278399598145734,0.8314772547373539,KRTAP12-4,keratin associated protein 12-4
6803,378708,0.1887913858346678,0.6551545183051042,CENPS,centromere protein S
4757,26022,0.7461885856102322,0.8473807976162029,TMEM98,transmembrane protein 98
1041,11107,0.836396928196566,0.8906423918230821,PRDM5,PR/SET domain 5
7002,389812,0.8160081420909288,0.9224626592372714,LCN15,lipocalin 15
8276,51228,0.9763379174451016,0.016775009767047145,GLTP,glycolipid transfer protein
15930,9792,0.9792747906055341,0.221585448521742,SERTAD2,SERTA domain containing 2
4201,23505,0.7908345514442687,0.8798654006139343,TMEM131,transmembrane protein 131
5130,27125,0.7216020928952092,0.7468006093831965,AFF4,AF4/FMR2 family member 4
1357,115,0.6905389951208766,0.6711302997940077,ADCY9,adenylate cyclase 9
15711,9551,0.7702462103322126,0.8450540872335257,ATP5J2,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit F2"
9112,54800,0.8777273471261847,0.30861764330322383,KLHL24,kelch like family member 24
6140,3240,0.8454065782421987,0.28427301661206617,HP,haptoglobin
4996,266971,0.6783153060020347,0.7296774242794721,PIPSL,"PIP5K1A and PSMD4-like, pseudogene"
1897,132141,0.6567770032346006,0.6623297642480435,IQCF1,IQ motif containing F1
825,10811,0.7147761280304209,0.7260131825972297,NOXA1,NADPH oxidase activator 1
11350,64110,0.62831189707737,0.8415628863905162,MAGEF1,MAGE family member F1
3637,2266,0.7185657827517317,0.769742113653231,FGG,fibrinogen gamma chain
12447,727764,0.7682791919564825,0.8820807056895723,MAFIP,MAFF interacting protein (pseudogene)
7869,4864,0.6955683364611674,0.7322393382676965,NPC1,NPC intracellular cholesterol transporter 1
7551,441518,0.615736496122212,0.8605037006095386,RTL8B,retrotransposon Gag like 8B
1626,124044,0.8606018216285121,0.7316521491523148,SPATA2L,spermatogenesis associated 2 like
1105,11179,0.7120810853258314,0.7433969707234037,ZNF277,zinc finger protein 277
6088,3184,0.8580074974496263,0.9389112349846546,HNRNPD,heterogeneous nuclear ribonucleoprotein D
15106,9084,0.0011214445976001253,0.676222221055853,VCY,"variable charge, Y-linked"
1832,129868,0.839281055389207,0.7010912220284327,TRIM43,tripartite motif containing 43
8390,51374,0.0011214445976001253,0.676222221055853,ATRAID,all-trans retinoic acid induced differentiation factor
3423,2162,0.7243338661742704,0.7889482311833123,F13A1,coagulation factor XIII A chain
12706,7544,0.6871435109597447,0.6954904053456367,ZFY,"zinc finger protein, Y-linked"
8313,51278,0.7036961650083288,0.7011293381009913,IER5,immediate early response 5
14888,8926,0.05790842410847342,0.7060821122332026,SNURF,SNRPN upstream reading frame
12454,727897,0.8662493944348807,0.7894496479772766,MUC5B,"mucin 5B, oligomeric mucus/gel-forming"
7404,4237,0.6799816345867499,0.6829066789414961,MFAP2,microfibril associated protein 2
7049,392,0.7711097788797078,0.777411263644681,ARHGAP1,Rho GTPase activating protein 1
11989,6717,0.7398107927244968,0.8334870583911277,SRI,sorcin
5296,2788,0.6684500707728304,0.7001000250774615,GNG7,G protein subunit gamma 7
10117,56663,0.7387835381270551,0.767159246484524,VTRNA1-2,vault RNA 1-2
7973,4995,0.43103937133168796,0.8289005783347395,OR3A2,olfactory receptor family 3 subfamily A member 2
11965,669,0.6944748509699312,0.7398322015236896,BPGM,bisphosphoglycerate mutase
4083,23335,0.9048767146548372,0.8902934766614722,WDR7,WD repeat domain 7
982,11031,0.8531341775452271,0.250284030722254,RAB31,"RAB31, member RAS oncogene family"
11070,6154,0.8205146865061579,0.9280533272152892,RPL26,ribosomal protein L26
14826,8853,0.8955614945751457,0.4144076639533634,ASAP2,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 2"
15901,9762,0.863482089377697,0.6925146243954723,LZTS3,leucine zipper tumor suppressor family member 3
13182,7978,0.675040584713529,0.7123448238680067,MTERF1,mitochondrial transcription termination factor 1
7894,4901,0.8100925611823994,0.865016352663808,NRL,neural retina leucine zipper
14879,8912,0.6436335260786599,0.6656868453070198,CACNA1H,calcium voltage-gated channel subunit alpha1 H
9658,55544,0.6760308898267781,0.6940059748024174,RBM38,RNA binding motif protein 38
14744,8751,0.749049291542742,0.8106460171772271,ADAM15,ADAM metallopeptidase domain 15
13979,84060,0.74761179914541,0.8287234921908861,RBM48,RNA binding motif protein 48
3319,2041,0.6709470575596058,0.8926337378009539,EPHA1,EPH receptor A1
15420,92815,0.7564496189703283,0.8464008705982279,HIST3H2A,histone cluster 3 H2A
9461,55210,0.8406717023124693,0.9803098807525831,ATAD3A,"ATPase family, AAA domain containing 3A"
13964,83992,0.7313360126736485,0.7568077062634798,CTTNBP2,cortactin binding protein 2
6589,3607,0.8135920367106756,0.8435619569628784,FOXK2,forkhead box K2
4479,254910,0.6225803346266382,0.5756287347320029,LCE5A,late cornified envelope 5A
5092,2706,0.7063871811946254,0.7054772907384549,GJB2,gap junction protein beta 2
12473,728386,0.6574712194929685,0.9261055559783283,USP17L5,ubiquitin specific peptidase 17-like family member 5
10860,59271,0.6766504321560588,0.6575948281964039,EVA1C,eva-1 homolog C
7827,481,0.8892211722679105,0.5257106865370578,ATP1B1,ATPase Na+/K+ transporting subunit beta 1
4150,2342,0.7223318666069025,0.7700029820935672,FNTB,"farnesyltransferase, CAAX box, beta"
4820,26123,0.8102419631928921,0.8334492539805756,TCTN3,tectonic family member 3
8782,5335,0.8276179232542537,0.9447210297966685,PLCG1,phospholipase C gamma 1
11603,64780,0.8071915996023707,0.8963665551281018,MICAL1,"microtubule associated monooxygenase, calponin and LIM domain containing 1"
5253,274,0.5212568806764329,0.44937704505627846,BIN1,bridging integrator 1
15051,90507,0.6333501265543291,0.8656552871342306,SCRN2,secernin 2
11370,64149,0.8240319739122058,0.9158802141992968,C17orf75,chromosome 17 open reading frame 75
267,10139,0.712833398858717,0.7961064637551736,ARFRP1,ADP ribosylation factor related protein 1
7857,4850,0.8773951117025973,0.34868077776184914,CNOT4,CCR4-NOT transcription complex subunit 4
10026,56169,0.6225803346266382,0.5756287347320029,GSDMC,gasdermin C
2124,140767,0.7071733990081062,0.7172314781184383,NRSN1,neurensin 1
4266,23588,0.749448670648376,0.7996340678978364,KLHDC2,kelch domain containing 2
2574,154790,0.27469337599193383,0.6963684896651149,CLEC2L,C-type lectin domain family 2 member L
2184,143458,0.9728530037084252,0.21164228960625533,LDLRAD3,low density lipoprotein receptor class A domain containing 3
2106,140680,0.6368153889590686,0.6254282954180836,C20orf96,chromosome 20 open reading frame 96
190,10061,0.8396686060538333,0.9543166462880054,ABCF2,ATP binding cassette subfamily F member 2
13391,80173,0.8470035492134671,0.29359178970462435,IFT74,intraflagellar transport 74
14139,84305,0.4111384070347595,0.7843103975454336,PYM1,"PYM homolog 1, exon junction complex associated factor"
11322,64061,0.7317636096663149,0.7898782738042915,TSPYL2,TSPY like 2
1056,11127,0.41623434580906693,0.8269503615636368,KIF3A,kinesin family member 3A
829,10816,0.8894624664613667,0.40743570641030874,SPINT3,"serine peptidase inhibitor, Kunitz type 3"
14746,8759,0.807367920158668,0.8776379430516386,ADAM1A,ADAM metallopeptidase domain 1A (pseudogene)
9522,55278,0.830467315867392,0.9468517870921129,QRSL1,glutaminyl-tRNA synthase (glutamine-hydrolyzing)-like 1
10434,5742,0.7057443665387829,0.7543274281495167,PTGS1,prostaglandin-endoperoxide synthase 1
14464,8499,0.7240214807772286,0.763013526632192,PPFIA2,PTPRF interacting protein alpha 2
11780,653316,0.703224121901661,0.7427630277958915,FAM153C,family with sequence similarity 153 member C
218,10090,0.8719717625324707,0.22114055910174352,UST,uronyl 2-sulfotransferase
14886,8924,0.8208094653106387,0.8919722780095517,HERC2,HECT and RLD domain containing E3 ubiquitin protein ligase 2
14029,84141,0.7922378944186046,0.8772951137976553,EVA1A,"eva-1 homolog A, regulator of programmed cell death"
2759,163081,0.5737668595255262,0.5387937566933919,ZNF567,zinc finger protein 567
3770,2296,0.8823284692517989,0.35737475252961654,FOXC1,forkhead box C1
