name,x_val,y_val
23209,0.6779495803,0.6586390567
84529,0.8434464571,0.9077247375
100126693,0.5474136312,0.8729545962
23395,0.7922684209,0.8985806969
2053,0.8187571393,0.9171083034
79672,0.3118639590,0.7755431589
80303,0.6623085458,0.7074184624
64806,0.8024975578,0.9156352526
79753,0.7636064783,0.8445938759
950,0.7959920953,0.8844633108
3315,0.8330822270,0.9376071870
51087,0.8470546114,0.9491771028
8891,0.7840978802,0.8528788071
9170,0.6100869767,0.8334895122
53339,0.7586061896,0.8507135580
11014,0.8709322352,0.2390523414
81502,0.7313388371,0.7015442701
92070,0.5840499485,0.8959527207
4886,0.7619310996,0.8031833981
50944,0.6966458548,0.6812842470
101930400,0.6624539046,0.6906665427
8332,0.7734907939,0.8662537470
2705,0.1294959806,0.6944068224
58495,0.7937405059,0.9042498331
116138,0.8022341072,0.8394636648
134430,0.8220955121,0.9228914108
51706,0.7156231045,0.8006340891
11325,0.4653564515,0.8689485743
2207,0.4335368919,0.7858814438
25912,0.8386230891,0.8686365507
84650,0.7531360587,0.7610469363
2491,0.0894194431,0.5759300334
10079,0.8658353409,0.7642723885
9970,0.7458025675,0.8150399256
2492,0.7101001426,0.7562906169
54813,0.7270109776,0.7950797073
5318,0.7917506563,0.8638032753
7633,0.7905705660,0.8881439359
28960,0.8185258656,0.9196641594
55529,0.8750257531,0.6332621344
9749,0.9845415881,0.0036010132
22903,0.9777909500,0.1024980154
5447,0.8136273241,0.8598938882
23057,0.0011214446,0.6762222211
1366,0.8766163203,0.6258922497
414301,0.8679509575,0.7966356171
800,0.8304072092,0.9532900876
6041,0.8783364674,0.7690726563
85379,0.7523436576,0.7963608099
5627,0.7006787419,0.9263956626
11336,0.3961957354,0.7872897038
944,0.6505450973,0.6516461838
619570,0.8340572865,0.9660020729
5893,0.7692941523,0.8696660186
22929,0.8844127725,0.4426486789
1690,0.6855807324,0.7017360225
26037,0.7436903598,0.7646934020
285440,0.8748874322,0.6634689608
23318,0.8870251380,0.3240657479
9075,0.6832464644,0.7263568824
51562,0.7627002695,0.8148294098
152926,0.6488578133,0.8669664742
65991,0.7464637649,0.7983520976
6161,0.8118870977,0.9422135529
7855,0.6830426352,0.6380788110
10625,0.8756431064,0.5165680299
3697,0.6967456485,0.7420640818
29914,0.6412787429,0.5716583610
100527943,0.8304533140,0.9035131131
442523,0.0011214446,0.6762222211
84464,0.3648552052,0.7802406581
6708,0.7406609327,0.7992882764
9911,0.2303886742,0.6711407557
348180,0.6374739677,0.8288302716
79644,0.6999534934,0.7281441694
253724,0.8433528514,0.9255235677
84236,0.7934673214,0.8874196316
57674,0.7721190560,0.8911208404
51193,0.6740541991,0.6751528223
5733,0.7316737212,0.7884569005
10641,0.7687102199,0.8232043609
54751,0.7362770811,0.7342782412
54876,0.7484790383,0.8208503954
51248,0.8500270103,0.7318960227
55752,0.8652858660,0.2859616019
64795,0.2262927990,0.6573205545
3249,0.7031488900,0.7662370230
8086,0.8234637501,0.8833125003
8971,0.8338649060,0.9461630829
4089,0.8237675923,0.8772980068
124,0.5764301475,0.8703442053
9826,0.8984510895,0.3978178757
51321,0.8132973051,0.8972022308
79020,0.7228774022,0.7618091781
128153,0.6280854524,0.5818242912
219699,0.7926378935,0.8662664448
8303,0.7937405059,0.9042498331
91893,0.8528292334,0.6354108243
1725,0.7556366640,0.8164298343
91300,0.8355776938,0.9470821399
84657,0.7818807845,0.8757429856
1983,0.4547362097,0.8568592087
10916,0.8417340459,0.9536656132
1524,0.7032241219,0.7427630278
125488,0.7119871269,0.8801142698
55061,0.8587377285,0.7019461730
389123,0.7461335229,0.8111848906
169270,0.7993166304,0.8742722972
114824,0.7346300448,0.7866936069
91523,0.8540409587,0.6585681399
27198,0.6270152039,0.5922374682
79447,0.2919291654,0.6938840202
10713,0.4913683927,0.8618887349
27113,0.6669834494,0.8543759795
9540,0.7079875382,0.7440954463
6610,0.6066991647,0.5553197899
1948,0.7139870321,0.6964545813
25972,0.4844497020,0.7648893618
54869,0.6287866821,0.8734183239
2662,0.6225803346,0.5756287347
346389,0.7478125998,0.8236613662
5267,0.7163286630,0.7831004131
5196,0.7542526269,0.8209112120
4729,0.7592315943,0.7875562419
1655,0.8531142589,0.9457628994
55245,0.5604136143,0.8036770478
23435,0.6508789363,0.6954033098
3104,0.7330717020,0.8090589888
728689,0.7773961360,0.8904510727
84256,0.9732876882,0.1838207839
5199,0.9678680375,0.0692610039
57730,0.7915982485,0.9199809948
9833,0.7017795368,0.7416781307
25759,0.6976893930,0.7174539007
571,0.8292484238,0.8535121030
50487,0.8438870621,0.3917744475
2703,0.8960531848,0.5911246771
9779,0.8094524040,0.8613742517
1418,0.7912434291,0.8734297779
9757,0.7420026320,0.7789049729
1643,0.7958614286,0.8887902245
6580,0.7457818546,0.7597644301
113828,0.9846468688,0.0229342279
79649,0.7589568724,0.8033524966
142679,0.8340206983,0.1655435503
5604,0.8640933188,0.4679195766
347517,0.8247748787,0.9166005814
137392,0.3693838192,0.7704982289
91614,0.8808076058,0.8234073532
81930,0.7546931034,0.7752495310
55258,0.7997240101,0.8832565424
51122,0.1968778353,0.7440897686
51333,0.8598159038,0.9626299360
114780,0.5474136312,0.8729545962
57621,0.8801819314,0.3275777038
3067,0.7532798121,0.8795357458
162979,0.7258877596,0.7263696305
10312,0.7523799397,0.7716253479
54556,0.4593883830,0.3397001691
4762,0.7071157266,0.7261204925
1787,0.2286839270,0.6751549049
55209,0.7122816522,0.7543888100
55094,0.2986328571,0.7193294402
1557,0.8128498280,0.8604293096
84894,0.8077032007,0.8625790291
10910,0.8181905459,0.9362725285
51608,0.8358255912,0.9476880052
80335,0.8428170658,0.9286948342
51734,0.8439316489,0.8871288577
1051,0.8835860616,0.4822140546
55615,0.8620699542,0.7372874964
28620,0.8119859004,0.8753693456
116540,0.3480142786,0.7619172124
84959,0.8975404920,0.5856044695
92745,0.6537221512,0.6310900652
654790,0.8589706713,0.5723773930
6650,0.6128085912,0.5889451551
23170,0.8371743876,0.9271536803
6018,0.6906527153,0.7096021534
7280,0.8209861322,0.9324574962
22859,0.8387132256,0.1338171166
6136,0.5368735396,0.8813161322
55602,0.8146164216,0.8976340405
390531,0.8206158724,0.8919034403
26748,0.8635611726,0.4409374835
9372,0.7919670271,0.8362282576
283971,0.6921251885,0.7041178496
677775,0.6618624114,0.8642773533
6016,0.6844760261,0.7600747462
51171,0.7118989632,0.7543843340
7204,0.8095626248,0.9062529999
122060,0.7963710850,0.9487873907
8528,0.7185783199,0.7452169156
26145,0.8152811741,0.8944751003
3567,0.8358504018,0.6694729636
1902,0.7016649150,0.6887436592
55628,0.7093524532,0.7699042870
3073,0.7561713409,0.8294009337
4830,0.7933860283,0.8725834233
692224,0.7194899486,0.7642714630
91107,0.2444550139,0.7006881225
22982,0.3818410866,0.7995219333
6147,0.8407615615,0.9573914460
139324,0.8280217989,0.9141026658
100506658,0.7314143457,0.7327436740
100132979,0.8160060806,0.8893425534
339416,0.0028063511,0.6762596905
8888,0.7912876391,0.8262665203
25976,0.8562329947,0.9660061818
3553,0.3783046149,0.1797254029
196483,0.6836282157,0.8893853503
7773,0.5504192930,0.8480205522
487,0.7641445710,0.8192535994
5141,0.8510400870,0.7171667222
28908,0.8873904936,0.7407415937
1315,0.5490007893,0.8751864600
4951,0.8590524825,0.6824747490
9400,0.7910605733,0.8531476302
6418,0.6081454512,0.5833401770
139818,0.6799847708,0.7006423226
2959,0.7847582455,0.8823833697
1488,0.4362060855,0.8104377231
147664,0.7805012291,0.8427918354
54539,0.7049663109,0.7284706081
1496,0.8171515237,0.9231153515
6405,0.8474756784,0.9362194478
64857,0.1589047740,0.6065245572
55619,0.7735348705,0.8356018353
158,0.8300023243,0.9670344468
8717,0.7651089686,0.7854408293
214,0.7829385829,0.8888555775
526,0.8411636056,0.9348054705
54986,0.0995643133,0.7212500085
26799,0.8340572865,0.9660020729
283635,0.6936849511,0.6838935631
90853,0.6163409871,0.5945786912
127253,0.3733376843,0.7614179878
284406,0.7956624579,0.8752675395
399823,0.7434623515,0.7814597606
79184,0.8301605687,0.9186625386
11091,0.5626092603,0.8785885323
85376,0.6792698487,0.7259402270
283248,0.7137104720,0.7101420259
54776,0.7252392567,0.7219319741
2590,0.7283885383,0.7347470405
4752,0.6668740354,0.6980462985
25895,0.8779150635,0.4609664555
124245,0.8313704251,0.9364937646
144501,0.7468556126,0.8128774206
25836,0.7963576246,0.8645521469
6320,0.7205309400,0.7318168998
9046,0.7425097789,0.8094944106
314,0.6618624114,0.8642773533
1495,0.4991718104,0.8620980596
2831,0.7032370151,0.7427857005
386724,0.7564704726,0.7989782215
617,0.7171614319,0.7568247938
79001,0.7323059060,0.7624289806
57600,0.3911249160,0.7800003148
10954,0.7823712324,0.8399794012
4745,0.6723930769,0.8525437396
7490,0.7592443965,0.8256946880
449520,0.7150940126,0.7547658478
3660,0.3156195871,0.7290533494
115677,0.6744366872,0.6570051132
2639,0.7364015658,0.7898201824
144108,0.7153378222,0.7517044484
121512,0.8866764133,0.5598415683
10610,0.5562148139,0.8368695419
139322,0.7325339557,0.7639657507
83638,0.8609277994,0.7214635482
23589,0.7289860767,0.8680709945
2551,0.2581065456,0.6562570702
30835,0.6651600038,0.6942982087
51616,0.2586630507,0.6735799866
8798,0.7553568193,0.8404106047
987,0.7700765747,0.8198458459
147138,0.8448612891,0.6328264094
2001,0.8649090269,0.7663432042
56882,0.8660069799,0.2786311303
23514,0.7734231241,0.8446262830
7752,0.9772483354,0.0326047172
9818,0.7626233010,0.8320384236
64220,0.9088020699,0.8946815962
22852,0.7332206934,0.7450736367
339044,0.5069587183,0.8451798191
8665,0.5071332300,0.8930047262
9564,0.7828063695,0.8402458925
1514,0.7700009816,0.8212358093
100506627,0.8563747043,0.7410187468
7380,0.8034019347,0.9115358968
6440,0.7082992471,0.7619354434
23116,0.5585765597,0.8747516601
25806,0.4071307205,0.8135103567
246777,0.8729670643,0.7400308864
3781,0.6688936600,0.7086044563
5327,0.7269997166,0.7873076952
2897,0.8545635874,0.6276076528
131965,0.6746562165,0.6759406246
9077,0.7075504169,0.7413869148
292,0.9021931812,0.6802026325
6655,0.8044540513,0.9213007533
10572,0.3287830606,0.7006319199
4790,0.8050643087,0.8900063898
8531,0.8735438172,0.5675690339
84000,0.8509382359,0.7735420942
81532,0.6948991076,0.7258687457
3613,0.7109475500,0.7682960565
10686,0.0011214446,0.6762222211
2209,0.6673207141,0.6626037507
182,0.6884473503,0.6934707605
79634,0.8153344926,0.9347474204
84873,0.5057248109,0.8258765752
55319,0.3046648518,0.7034471408
2121,0.6733941636,0.8716747590
1763,0.7800494418,0.8155423924
10761,0.7230463140,0.7708695467
5925,0.8400389104,0.9294870167
4926,0.8525768740,0.9523891824
5422,0.8433975410,0.9420109703
10483,0.8214162219,0.9157785234
85464,0.8665613841,0.3415484782
1411,0.5139053440,0.8028240304
57573,0.5899045220,0.8650168065
1144,0.7008335938,0.7540620534
157285,0.7102598637,0.7799113539
1108,0.9198204367,0.6228766892
7349,0.6793301186,0.7152245849
140462,0.7630549442,0.8276618889
2646,0.6928445343,0.7176447014
51098,0.3805085272,0.7212281866
727897,0.8662493944,0.7894496480
56992,0.8054130270,0.9198765444
440087,0.5255988017,0.8007590788
51107,0.8537789737,0.2867602262
6582,0.6600855434,0.6810736574
5675,0.6989495667,0.7130198089
10269,0.8517777175,0.2594920973
223,0.7295708571,0.7963158563
116349,0.8189052613,0.7158571858
5588,0.7392705597,0.8062231384
3821,0.8437309814,0.1436921481
23228,0.7304750931,0.7517813784
84838,0.7402965897,0.7785407669
22914,0.9009147736,0.6281655792
221692,0.8257197766,0.9119658440
64087,0.8210407140,0.9456774557
79728,0.8053079092,0.8705149304
55860,0.7029130901,0.7254658741
111,0.5713041544,0.8315026761
22992,0.8700407852,0.3413460802
473,0.8562131076,0.2918077073
90480,0.3771308062,0.7769059324
5355,0.7186445634,0.7658159548
8744,0.5936154297,0.5471391698
10082,0.5410447071,0.4482797824
84955,0.8119480938,0.9068423156
80067,0.7096163467,0.7667253633
51657,0.8574885278,0.7260068558
84100,0.6035221314,0.5786123719
26098,0.7418992861,0.8193203038
54518,0.8572295572,0.7285684684
8883,0.4250516276,0.8120343959
151393,0.8636693176,0.6194671484
2204,0.8707879409,0.6066042686
7760,0.6740715053,0.9122995578
54465,0.8866870588,0.7304450194
9099,0.4637432142,0.8387063710
55331,0.9817887881,0.0373831974
90806,0.8634687960,0.2413945553
10939,0.4347003592,0.8424943147
10730,0.8004069431,0.8779918191
29989,0.4359597320,0.7183886665
440515,0.8334607565,0.9101621038
64081,0.6572774697,0.8644962314
23592,0.8094595063,0.8317529372
9846,0.8165524515,0.9002784711
55711,0.5545248614,0.4504054027
4595,0.7383639489,0.7964505062
55729,0.7732444783,0.8043720752
8301,0.8395421793,0.9213760720
26263,0.7405088855,0.7974020192
80774,0.8337519424,0.9713323213
146206,0.6716962757,0.6644587855
60385,0.0845037376,0.7033014514
64786,0.8339667389,0.9059188085
221184,0.7410671903,0.8492876822
51427,0.8084818736,0.8659903697
340152,0.7752157282,0.8271808676
4092,0.8001170267,0.8533789447
4292,0.8335674040,0.9512427761
2909,0.8006320678,0.8923734077
84305,0.4111384070,0.7843103975
64766,0.9830134024,0.0088607655
64221,0.1479966676,0.6155497900
3192,0.8446426695,0.9626953771
5873,0.2642658285,0.7133142774
146330,0.8581808706,0.7041115206
10527,0.8394568612,0.9690846775
55802,0.8213522147,0.9014290852
8330,0.7608010830,0.8794798313
8515,0.8846826174,0.5482695288
7189,0.5426718560,0.8453128513
23234,0.8591215243,0.9681003120
2899,0.8232291315,0.8890748874
7010,0.1373526514,0.7210156003
3845,0.6224568970,0.5754237437
6576,0.8124206245,0.9534920203
3354,0.8096504247,0.9407110283
9965,0.6900168432,0.6800657538
2581,0.8666933007,0.6146737786
341359,0.4764430502,0.8665279340
11188,0.7581602969,0.8193749495
25943,0.7075689112,0.8999501968
51029,0.9845415881,0.0036010132
285237,0.7845266058,0.8721968235
100419906,0.8311850148,0.9596660771
81488,0.7708177286,0.8114552753
4664,0.8676735521,0.2952654957
339201,0.8296402006,0.9025685327
93624,0.7256854331,0.7415380555
6462,0.7556264901,0.8116666068
5565,0.7406082054,0.8269149429
8318,0.8190875363,0.9652332586
79803,0.7401252520,0.7396142553
283349,0.3205120932,0.7003994963
8650,0.4255662123,0.7552728166
348262,0.8292441534,0.9678402451
6208,0.5447698244,0.8766596427
133522,0.7105704518,0.7559755683
10956,0.7724377096,0.8223487138
10989,0.8190823297,0.9333927972
3888,0.8688591413,0.8075354164
84186,0.8594875609,0.2307458288
100128731,0.8943427408,0.6711456283
65217,0.8195714471,0.9151038951
80217,0.8312726725,0.9382027922
6227,0.4469712458,0.8494536720
22889,0.7801431107,0.8136261837
100996939,0.6857617340,0.8734709293
9287,0.8659768349,0.5483563853
51068,0.7841490919,0.8424093300
401067,0.7375347447,0.7633282233
28424,0.7758018513,0.8954288427
5623,0.7032241219,0.7427630278
4801,0.7990344810,0.8260445427
29842,0.6284810761,0.5842378224
9980,0.6424287445,0.8613685453
432369,0.8244717407,0.8554754665
55844,0.7624795195,0.8459965192
8504,0.8744629063,0.7310775322
10103,0.3703246235,0.7378490646
406881,0.6511405531,0.6446323338
10672,0.8991987923,0.4508459577
196477,0.5646985296,0.8475891480
23098,0.8001284561,0.8920895941
56001,0.1875698843,0.7590007675
1109,0.7944745555,0.9014945854
9764,0.0446200756,0.6794724997
7368,0.6757841209,0.6683453193
27443,0.7547561163,0.7750712343
254531,0.9751193124,0.0230297638
54910,0.6964645812,0.7180551223
115992,0.7431990090,0.7906675121
8615,0.8268903736,0.8902037831
6457,0.7604513137,0.8243203691
399670,0.7756189759,0.8079908356
6430,0.9061543698,0.6392088963
58494,0.6780915248,0.6818477362
9229,0.7273328573,0.7322769756
30846,0.7186826504,0.7609337232
51527,0.6786644417,0.6615319903
497049,0.8312726725,0.9382027922
9293,0.6485313569,0.6610711699
51555,0.7208839312,0.7415498294
60482,0.8095839963,0.9100549049
3633,0.1286516784,0.7027130760
372,0.4717309139,0.8375382138
10461,0.6990583180,0.7628926618
2195,0.8647765424,0.8436464811
8801,0.7797744314,0.8521605419
1511,0.7073029849,0.7584191112
10611,0.8247102109,0.9137081482
10432,0.9182516546,0.6607616520
64093,0.8377331646,0.6921554984
442253,0.8197895686,0.9367630318
9655,0.2769688215,0.7303011491
4832,0.2260542101,0.6796976078
2889,0.7805777025,0.8342365827
2206,0.0522522518,0.6889342118
4267,0.7107664857,0.7208754653
5184,0.7787996497,0.8441161185
11108,0.7135910825,0.7105395332
57460,0.7360633343,0.7681744749
80728,0.6397067548,0.8151875751
51305,0.6662041723,0.6976497194
353219,0.7409215800,0.8275938673
83696,0.3863470053,0.8106217212
4626,0.7146534710,0.7691579845
284110,0.7577443035,0.8330010398
9787,0.3781427106,0.8056005109
5229,0.6403446862,0.6468069822
57242,0.6225803346,0.5756287347
100132053,0.8883353870,0.7696931445
50515,0.6128473564,0.8675365540
7840,0.7304695875,0.7902813002
25824,0.3407970819,0.7518841410
3842,0.8407509170,0.9446823310
57143,0.7482224795,0.7857886691
136647,0.7312394763,0.7443969512
7532,0.6450119871,0.6681632813
55644,0.7798116792,0.8388503030
254268,0.0132976201,0.6746065089
23157,0.7647589627,0.8044177928
137964,0.7376119545,0.7164799085
83641,0.9586065948,0.1565739043
51092,0.7707156549,0.7954729963
23271,0.9074366430,0.4700472593
6657,0.8243701257,0.8861097872
4552,0.9586890548,0.1148450059
2180,0.7854726093,0.8981349601
84312,0.7258280779,0.7402355935
2793,0.6559001053,0.6859611690
64799,0.0608272771,0.5604473795
9562,0.6855155849,0.7308441029
3202,0.8508658980,0.1631770486
283556,0.8351995481,0.9424733297
5272,0.7838506985,0.8647253094
54532,0.7285180518,0.7734129002
84294,0.2944604367,0.8186056190
10873,0.7409215800,0.8275938673
7421,0.7932430450,0.8576336418
59272,0.6732881689,0.6804641577
8514,0.7364584265,0.7764386885
9604,0.7509771785,0.7898749557
687,0.9721518738,0.1026701623
222826,0.7474701649,0.7851881089
8788,0.6932825333,0.6975317327
6497,0.8189345870,0.8982807472
84331,0.8356345515,0.8990338629
65055,0.9648008826,0.0950066319
163175,0.8783106252,0.7439046976
9898,0.9105319151,0.6191441135
22921,0.8436636220,0.1227049753
374,0.2002669494,0.7573264992
10419,0.8433166757,0.9540248025
51311,0.4168197634,0.7844141881
3745,0.6708471879,0.6834236477
26121,0.8231573856,0.9308764081
280655,0.8898789206,0.7095169257
83692,0.6981555790,0.6971903923
7306,0.6946857040,0.7135216528
10235,0.0008997195,0.6764788605
9718,0.7413942995,0.8036359481
203245,0.6676200865,0.6766334400
11011,0.9041683267,0.4348633161
5320,0.7381116744,0.7781873141
64760,0.0436489593,0.6970721395
4478,0.8887660769,0.5767548520
162239,0.8849945822,0.7009059301
27090,0.8385679156,0.8991164698
5617,0.8352861558,0.9404029873
284996,0.8304648878,0.0613042003
6696,0.7689367128,0.8623079813
23483,0.6409444455,0.6307635491
90075,0.7579569917,0.8716030966
23313,0.2321163171,0.6852612101
11224,0.8099766135,0.9312799640
1768,0.5983016236,0.8965872419
10992,0.5331107860,0.8716522518
79902,0.8219901449,0.9365098162
80856,0.8383937325,0.1079224274
10981,0.7395316849,0.7856154609
374882,0.6010078239,0.5587772394
5983,0.8447976531,0.9579778351
83659,0.6993717991,0.7452909013
374354,0.7969945838,0.9019326845
5872,0.7316109593,0.7662578062
1485,0.5078269071,0.8609599248
10987,0.6999889578,0.7313803276
9338,0.7798208452,0.8141217920
80319,0.1395736445,0.6052320447
157724,0.8721081069,0.5037088410
9270,0.2635065511,0.6724301127
9203,0.4099141579,0.7621175743
54814,0.3142637389,0.7381497329
26127,0.8621858844,0.2985844929
2066,0.7883441530,0.8467823833
90827,0.7818807845,0.8757429856
136051,0.7393091769,0.8388719092
221143,0.7742242683,0.8463310049
2894,0.2347209583,0.6523583962
25957,0.7878577960,0.8360659727
29984,0.8553357313,0.7114698829
6715,0.9845415881,0.0036010132
1019,0.5414833472,0.8770489408
23259,0.0933259606,0.5775632103
80173,0.8470035492,0.2935917897
5970,0.8260819823,0.9261675195
90121,0.6703085940,0.7320972684
84914,0.6789396777,0.7460960261
27332,0.8849179611,0.4934591297
27335,0.7733685971,0.8711441071
84146,0.7754446684,0.7821386603
25842,0.8074210770,0.8537566802
56034,0.8230803640,0.6990353574
56000,0.7474495419,0.7733330451
159,0.7770751169,0.8390544601
10462,0.9694971985,0.0458941967
51373,0.7134777805,0.7594449700
25962,0.8182257733,0.9377178086
56261,0.4707330780,0.8225760520
7073,0.8247259999,0.8968475625
54520,0.7949823922,0.9177838040
1487,0.8980261512,0.6104303633
11098,0.4083130640,0.2449557213
7568,0.6184969614,0.8502174447
60401,0.6939219114,0.7063839949
55646,0.8158361507,0.9185621970
9474,0.8575402234,0.3756983511
5906,0.9051346705,0.5117354345
439,0.8207663808,0.9574491852
9369,0.7049449566,0.7051807273
55353,0.6252246920,0.8068517232
4671,0.6701619272,0.6836486954
8550,0.7373280227,0.7884352244
55954,0.5950245880,0.5734953634
3797,0.6853772788,0.7254776165
10189,0.9216729507,0.6863916463
115825,0.6812451600,0.6953324868
59336,0.8726398904,0.3813003984
645996,0.6225803346,0.5756287347
3614,0.8096011267,0.9139261398
22824,0.8119805949,0.9248780915
7050,0.4371750971,0.2942289918
54934,0.1105100979,0.7134141929
55326,0.8254418907,0.0636580337
125875,0.7623472297,0.8148267575
7976,0.7238413958,0.7411027300
754,0.8697789487,0.7434920967
439921,0.9748292130,0.2178309510
8470,0.7694120779,0.8665864673
1819,0.7651204256,0.8036440366
9325,0.8400528908,0.9125251943
3597,0.9716176691,0.0660587230
205717,0.8660021414,0.3721545197
23059,0.4341308119,0.2963434611
55328,0.3059672371,0.7318230519
64848,0.8195511393,0.9537549565
84910,0.7301127325,0.7252192523
9533,0.8331970781,0.9675958906
84915,0.8797804319,0.4220723105
6619,0.8651612565,0.7685442351
6397,0.4900463781,0.4042042674
27158,0.6561145013,0.6919127858
91039,0.7980439416,0.8870210642
158067,0.6870876026,0.7245363909
7766,0.4467123854,0.7978652610
84532,0.4813995742,0.8398704095
63897,0.9144496014,0.8990669190
83594,0.6023163327,0.8729608825
100505724,0.6574712195,0.9261055560
10871,0.5975045191,0.5982455847
50616,0.8626387336,0.6693597171
79414,0.7906836644,0.8343197663
51365,0.0011214446,0.6762222211
27246,0.5100769251,0.4282462184
79922,0.7490202344,0.8090623595
6310,0.7870166213,0.8577903224
1825,0.7469793871,0.8099931878
10846,0.6229918740,0.6225127909
6536,0.6151151948,0.5494460230
92014,0.5867903727,0.5452201949
6608,0.6837554315,0.6790670852
3963,0.8092881652,0.8917255298
92591,0.7509594286,0.7876972286
29126,0.7191222166,0.7497125293
83483,0.5873020690,0.5287512248
3786,0.8584497313,0.6949191405
81562,0.8504243371,0.5089005142
23034,0.7128079038,0.7439104865
653240,0.6512019528,0.6702980998
9746,0.8304533140,0.9035131131
404093,0.6848122425,0.6981048101
7978,0.6750405847,0.7123448239
23429,0.8960115868,0.4463171257
9406,0.7859193464,0.8707326731
79786,0.7573755263,0.8524471854
1442,0.6778000382,0.6575321666
9053,0.7426417967,0.8329806109
23016,0.3435463618,0.7360391882
3858,0.8890467864,0.5432524087
8674,0.7018351517,0.6907310032
131375,0.7937405059,0.9042498331
57594,0.7380032291,0.8054669674
2315,0.8687914786,0.6591195961
84890,0.5339161940,0.4721472650
84612,0.3594917579,0.7480977540
91461,0.6898439497,0.6389683710
10206,0.7451744936,0.7453719683
221613,0.7871380300,0.8887030810
83666,0.7276216035,0.7572284095
5592,0.8534622760,0.7598013472
22865,0.8726398904,0.3813003984
56924,0.3416060073,0.7523829124
91749,0.8028256975,0.9395587066
57462,0.8079916335,0.8876199073
63875,0.7445275702,0.8184757634
4077,0.7565964893,0.8056227508
8974,0.7058158919,0.7573204707
84105,0.3045711725,0.7249380955
3956,0.7980021117,0.8806301220
57161,0.7234212938,0.8018400211
10060,0.8124100340,0.9268724181
7879,0.8710170156,0.5373889817
1378,0.8258644413,0.9292114201
11094,0.8499234170,0.4387311896
57575,0.8785072110,0.7159576674
7424,0.7114977826,0.7701901472
26070,0.0834108620,0.5604603000
133015,0.6632352953,0.6868398146
29931,0.6062307945,0.6008749576
1593,0.8521238516,0.9245316801
6955,0.7431594747,0.7930732424
83714,0.8834703938,0.6314091263
6738,0.8228745120,0.9333967891
9446,0.4061964128,0.8361709743
5232,0.6921096924,0.7329451233
25827,0.2929413308,0.7216268452
90007,0.8387074493,0.0831423702
342897,0.8711009386,0.3158297155
30009,0.8707995277,0.8248155610
10695,0.6283592379,0.6156109671
8928,0.7399350959,0.7612218919
80331,0.6752452052,0.8633714083
727751,0.7203464119,0.7872170511
5009,0.8626654377,0.4333696730
1105,0.9077931441,0.5053280187
55031,0.8191261438,0.8873845133
6039,0.8323073573,0.7434149316
26269,0.8757361245,0.2552418397
374920,0.8954359672,0.5691507887
5412,0.3148405923,0.0700858588
147179,0.7384128241,0.7686668087
4931,0.8277687568,0.9004260110
23431,0.8477564354,0.2429140051
7556,0.6879863773,0.6985090226
24144,0.8409903074,0.9387435119
5205,0.3860391440,0.1747053079
63978,0.7429362441,0.8185910281
126823,0.7892618125,0.8858881961
728113,0.6210765646,0.8914671473
10653,0.3785072245,0.7493238600
1364,0.8956770375,0.6125679274
375337,0.8904773583,0.4179575389
585,0.7727140318,0.8505615434
7533,0.8942296194,0.6430525162
10655,0.7409215800,0.8275938673
10239,0.7432333404,0.7697534045
57799,0.6910242373,0.7330482756
26235,0.8808411070,0.7505846777
50808,0.8278849257,0.0935906584
153090,0.8443158747,0.9132690818
374395,0.6839348710,0.6880879497
150383,0.0688727210,0.5596837088
84816,0.6795893290,0.7115657385
23597,0.7242506433,0.9054953911
54,0.7185765276,0.7480166913
9093,0.8132385528,0.9209862861
11054,0.8136820093,0.9287676672
399909,0.6060461272,0.8357450596
57648,0.7161406098,0.7334698088
259282,0.7327430447,0.7741335461
208,0.3911477968,0.7620112575
9330,0.8445917525,0.9196092194
6464,0.5640752487,0.8636125910
8567,0.8100394113,0.9036282049
55789,0.8571643108,0.6383894003
51691,0.7521246258,0.8182664764
3090,0.7574359639,0.8023868797
56287,0.8472286697,0.8918241978
10474,0.7916373437,0.8485508951
29980,0.8302606679,0.9287146486
205564,0.7196197389,0.7690155128
25914,0.8313514084,0.9463551074
80778,0.6189389808,0.6534115081
2308,0.7871822474,0.8533727591
1299,0.6424287445,0.8613685453
9320,0.8097151052,0.9064915394
5080,0.7685984298,0.7659982657
65260,0.8517815232,0.7124652580
275,0.6394217087,0.9172222767
7781,0.4650289066,0.8281054087
84795,0.5989033370,0.8497323487
23005,0.6882470171,0.7453424577
89849,0.7141440085,0.7262814610
3761,0.6205575836,0.6113733615
11107,0.8363969282,0.8906423918
2597,0.5933358509,0.8953020693
5989,0.7396925328,0.7450480864
124454,0.9061394585,0.8970042418
7478,0.4510408983,0.8014082336
119504,0.8471494245,0.1765580454
8678,0.7982029666,0.8843756505
4084,0.2565988332,0.6693905051
56146,0.7189221433,0.7528416659
130916,0.1965732238,0.7703300224
159296,0.7176118683,0.7241899170
9568,0.6097242783,0.8526566445
255394,0.1593783393,0.6304096887
699,0.8004268517,0.8681132442
84617,0.8241686320,0.9445163010
10382,0.8199671107,0.9321114258
65108,0.9071971973,0.4807500706
3815,0.7832936516,0.8086877839
10162,0.8810633688,0.5099384702
100170217,0.8982004571,0.7039929408
79631,0.8105198048,0.9038038266
90355,0.8407223392,0.2301956203
6928,0.5908541297,0.8360564387
64422,0.7704518607,0.8450514493
21,0.5661121759,0.7828567994
4722,0.8339791080,0.9347668368
